,target
1363,32.39776373475124
1364,39.398974090747295
1365,52.65079580082005
1366,29.334061098491414
1367,21.20339682175545
1368,39.88928603294195
1369,14.103273508173148
1370,52.74307545408606
1371,13.792539922981836
1372,15.998433688866712
1373,13.426517805747224
1374,20.100029884215907
1375,109.51291574976815
1376,23.36721447071864
1377,13.89997582394142
1378,53.09901584986091
1379,15.583895827812231
1380,13.338814655246729
1381,12.442970087426088
1382,19.98461705469639
1383,33.32613500819409
1384,12.831366787667509
1385,12.095761425540102
1386,42.63683966205745
1387,68.5453178640976
1388,11.20121364872794
1389,25.724174411416012
1390,13.653595598311293
1391,46.34689884810551
1392,29.315472542969193
1393,45.13299441015997
1394,50.20779176613868
1395,16.84795843525944
1396,27.051985215284198
1397,17.087849106273083
1398,20.391360931696006
1399,43.73061638853493
1400,25.607532179882913
1401,25.21956365318852
1402,57.10924202128649
1403,29.324872529958814
1404,14.420355638717322
1405,34.17900646480996
1406,40.7042930237121
1407,56.86556112104731
1408,17.600857410885016
1409,49.21445137831071
1410,12.276518797903574
1411,11.791623273959233
1412,13.17211576289924
1413,16.007520228533554
1414,53.642705920135555
1415,17.241619007663232
1416,18.411530080916826
1417,23.78682705289515
1418,62.85512750622522
1419,24.127285112733247
1420,14.133509388410925
1421,28.71299866637735
1422,16.22764162705744
1423,49.70686866645755
1424,29.422170691098568
1425,22.49125761928027
1426,11.829453776591079
1427,31.472338532863535
1428,10.992706746508219
1429,47.388121682673855
1430,11.38807974149606
1431,11.942328456562464
1432,35.55849161370111
1433,13.22135046215957
1434,15.888537303146821
1435,16.601834800443182
1436,16.207053477031703
1437,16.077191441504503
1438,19.755614770485536
1439,25.619576370982767
1440,18.436074272217272
1441,39.62112249865915
1442,27.83691268013562
1443,13.423073071985716
1444,13.905592997699015
1445,16.5053353356641
1446,13.424309038343667
1447,34.12276904094156
1448,19.882691208392973
1449,12.507259193130936
1450,12.373301252610917
1451,12.99252242108254
1452,15.226681700572648
1453,25.990270225726633
1454,11.140030243298078
1455,12.127899503181807
1456,45.29229160814897
1457,114.63055071703509
1458,31.915250831730162
1459,27.27843808879842
1460,63.43094449073079
1461,38.51754759362829
1462,11.804745550618156
1463,13.853545552415039
1464,34.18626385561669
1465,16.84031105438013
1466,17.107403417418016
1467,30.334822809660093
1468,13.07709604315209
1469,44.63251977870921
1470,38.037272023917545
1471,19.485702565932794
1472,24.310373162133413
1473,44.639951050356075
1474,15.410664604867446
1475,12.736302313544542
1476,51.353184980956385
1477,58.53953558542517
1478,21.96252327919927
1479,23.42064659353946
1480,27.128450152260463
1481,27.91667589016039
1482,60.40036163602758
1483,20.848344369897127
1484,20.717085637137735
1485,24.15252303674815
1486,12.08753507438685
1487,36.72349659156438
1488,11.33116294989869
1489,19.621110479905983
1490,14.524523776844392
1491,14.929200671348553
1492,25.66698842667473
1493,35.49769909552809
1494,13.150429101886065
1495,16.3019430915049
1496,13.907859208235374
1497,15.482222818678581
1498,16.51789468025401
1499,67.16840601556419
1500,14.138338728017711
1501,26.095794919994994
1502,15.608496297956782
1503,21.559347293611122
1504,62.80131155716042
1505,46.228308807802385
1506,16.08909693917738
1507,26.4292816030887
1508,87.85029565011423
1509,21.956187648676515
1510,28.873106495761192
1511,17.543384471466844
1512,15.853591774332328
1513,34.49348819733104
1514,11.130242344166735
1515,11.400623941930185
1516,43.51937364447087
1517,21.988579587336766
1518,12.886191996052213
1519,12.776846636379085
1520,11.775460672752887
1521,15.661626606370701
1522,15.266990537311674
1523,51.04438196929351
1524,10.99054218951237
1525,11.808878016997319
1526,13.143162557657236
1527,15.220568626861757
1528,42.88697041916059
1529,17.10737079727771
1530,21.544428676596976
1531,15.887663815224116
1532,12.489331095216876
1533,11.556153150595446
1534,11.30543294472941
1535,133.13623062083542
1536,32.31346931539259
1537,12.022006297098303
1538,33.95500973056067
1539,21.237506654062003
1540,18.81215664599774
1541,28.606940665012022
1542,135.4963744617507
1543,34.684332138600915
1544,12.187924361717199
1545,13.148732060905285
1546,11.338210261840072
1547,14.528201325787894
1548,21.526199709187793
1549,21.455503259537853
1550,94.2357274884127
1551,15.262179697203054
1552,12.948577839192765
1553,13.268979544533034
1554,16.286136353562075
1555,39.97979793516096
1556,22.427367651390732
1557,12.808210771516151
1558,13.399394654747407
1559,17.20596563929898
1560,13.947968107594857
1561,21.83602939389581
1562,16.67853387160545
1563,29.862164811445
1564,11.936885741546424
1565,18.366330405094942
1566,13.095781378670015
1567,63.20526055064133
1568,25.096867110504707
1569,26.661746023350535
1570,27.564114461303493
1571,12.056075047477487
1572,11.372173287470035
1573,16.25527758313568
1574,13.550107787798126
1575,39.78563710765333
1576,11.886233841417816
1577,15.612614523482502
1578,11.857083560752336
1579,26.02659745006351
1580,20.385209205753508
1581,12.761977444428895
1582,45.26379719278869
1583,24.013878729036836
1584,44.057097857130266
1585,42.681898589782094
1586,25.455618038447454
1587,13.24184840953546
1588,12.740523214113896
1589,18.739542425174303
1590,15.51398620036098
1591,19.15706300564545
1592,13.16417786532346
1593,25.296225690589683
1594,28.93955234222693
1595,149.8811320472292
1596,43.020835435453044
1597,24.44469982401815
1598,50.75612909447996
1599,24.65645848560516
1600,24.639295442522897
1601,12.529327956177239
1602,49.149168339997324
1603,17.89637480273705
1604,15.313328814436462
1605,22.35111566330509
1606,12.394967972110024
1607,126.15492006741552
1608,12.13357258438975
1609,12.044608364601682
1610,30.674978588803395
1611,56.939567195549635
1612,33.16170823611596
1613,16.396201890263093
1614,21.365282662544065
1615,35.84375300406386
1616,63.21715291772277
1617,27.79630170251276
1618,67.06395877777797
1619,13.097865585373496
1620,13.411283341723607
1621,35.32373928744023
1622,27.565344645727368
1623,14.383716361260738
1624,43.00280214716409
1625,13.657220220195569
1626,19.99490025537871
1627,14.717702919758555
1628,24.00345439920469
1629,47.26721860499165
1630,11.107899598251858
1631,11.303976265718639
1632,27.59472614107616
1633,35.43130189981185
1634,54.03724772004486
1635,13.979857454650885
1636,35.84533508752257
1637,42.848917002875964
1638,19.628679844469133
1639,19.016978814844112
1640,11.89713845603544
1641,29.65672151430624
1642,22.19622967111805
1643,19.54757021136848
1644,15.082216692257875
1645,94.71165532022658
1646,17.000418918027986
1647,15.719581768046226
1648,12.321788573983632
1649,12.121238090068067
1650,19.305734913286404
1651,15.358862967973865
1652,69.77224565162261
1653,25.595672521430785
1654,20.306961606113525
1655,12.882295070664926
1656,26.413046346349283
1657,15.092084824210422
1658,20.844315855065865
1659,47.70018706698985
1660,29.721636399493583
1661,13.090772315239137
1662,55.85528339669458
1663,13.938092876653718
1664,40.865267457874026
1665,21.40670603910699
1666,31.77196411019374
1667,19.69482608954553
1668,15.5708143359183
1669,14.702483517407098
1670,17.78591919943336
1671,24.12951171475412
1672,11.266105099658162
1673,10.27851499267063
1674,15.612440575342356
1675,12.432027517933973
1676,39.65360909275004
1677,19.289380025138062
1678,13.914708152955116
1679,17.853675782135152
1680,45.79866994381281
1681,89.55707225169898
1682,21.04341200267294
1683,13.313697957238045
1684,20.505645066648622
1685,27.459160890315744
1686,16.057007279004736
1687,59.94440721298658
1688,18.648049255433286
1689,116.96228753101614
1690,12.651443969703966
1691,12.941622798011903
1692,23.32220212430585
1693,16.622569176300626
1694,17.90587083031739
1695,61.857181711613954
1696,12.78591780348783
1697,12.162083238900406
1698,11.66305874543619
1699,23.161302961574766
1700,15.740190381471145
1701,27.460735422611986
1702,12.43142667528694
1703,11.381276801159013
1704,11.451223916595877
1705,17.568167332945997
1706,13.658401166290899
1707,15.902389564414054
1708,20.551462902941985
1709,38.65826348716723
1710,31.64694494141555
1711,17.2791416851465
1712,19.94495117542801
1713,12.527128096433506
1714,18.2525329179567
1715,22.8641567385662
1716,36.8436869388928
1717,54.42851878371756
1718,13.342480478665504
1719,26.429525797301114
1720,13.820860215980364
1721,66.11126952629945
1722,27.936957114086216
1723,27.387193004078235
1724,28.919556755334067
1725,15.928579962460375
1726,20.930286171085285
1727,22.374768431113147
1728,20.185332388349988
1729,11.282355906539554
1730,13.924381981234363
1731,77.58210454646458
1732,17.383904615784576
1733,23.72362695949729
1734,19.556405206180838
1735,17.085106089539273
1736,13.034410300583191
1737,12.923268127034083
1738,30.111698640134236
1739,16.87604330339035
1740,114.71864204839669
1741,101.97973816588933
1742,31.77968018435955
1743,13.797242486620398
1744,20.348283877849553
1745,29.107572401072808
1746,60.378553373237395
1747,14.908142966425988
1748,57.030076860128965
1749,16.61421863675494
1750,12.452202833445677
1751,145.91043718354126
1752,16.031301452145698
1753,36.152541633052024
1754,12.093448554240794
1755,25.476693170954558
1756,31.65617262990463
1757,38.595247199434155
1758,16.279502071895816
1759,13.410127580481127
1760,20.56518885579548
1761,14.785324109161474
1762,36.75801785711042
1763,56.30695100686454
1764,60.41607510300487
1765,22.080939403633806
1766,14.028820157486443
1767,13.403511185151157
1768,88.462898435543
1769,39.702022443770474
1770,12.791097016919931
1771,11.071676777504326
1772,26.331755531132654
1773,18.690222217121935
1774,63.45402955839612
1775,11.943618413852787
1776,21.087787463182718
1777,27.204286109679593
1778,12.091100096099865
1779,10.778284866318383
1780,15.634819541448179
1781,12.050904459660801
1782,31.72147544308863
1783,39.79277762971922
1784,44.25674484515643
1785,132.4958946564144
1786,12.409933423130564
1787,14.950179759897889
1788,44.44017075288836
1789,12.630891754436384
1790,39.47502839841096
1791,37.31032362600688
1792,24.073475474522823
1793,37.43180164830652
1794,13.157142574962311
1795,16.226014150279298
1796,52.66274503820147
1797,17.558277651149684
1798,12.815812935730978
1799,12.031554386735046
1800,31.74115159216115
1801,12.1224116860908
1802,46.282796839465135
1803,57.13160885560691
1804,23.82417177865131
1805,37.01493444887389
1806,32.52231138217058
1807,18.9093454751736
1808,17.325936304260885
1809,18.40911563933459
1810,12.560169217660718
1811,13.636785266646694
1812,15.421132425191704
1813,20.720013137636613
1814,43.580499424285826
1815,28.50477426315432
1816,24.57869721274734
1817,20.189522368401704
1818,17.580121483363833
1819,12.921734222158959
1820,25.328395942744322
1821,15.203678344979119
1822,37.09796153528666
1823,36.28394715629266
1824,30.84713920859774
1825,20.70233421219207
1826,14.27744030869501
1827,34.55711110740579
1828,13.77406742831611
1829,17.154517734350605
1830,40.536448955553055
1831,18.723982318494418
1832,14.34473697048669
1833,21.704934515197944
1834,24.219341228207977
1835,11.229107539876823
1836,20.01018636644082
1837,56.84513086495442
1838,77.28873834574784
1839,19.890830167552235
1840,39.55007565451429
1841,16.888676009014457
1842,32.62386416268002
1843,11.391495538619505
1844,11.064036869907351
1845,52.818697202557615
1846,22.096890226518017
1847,11.418449467964825
1848,13.51778512532336
1849,16.494802215446676
1850,30.12768965088355
1851,20.539256608466836
1852,11.325817619404555
1853,12.476736486968553
1854,33.00712583495371
1855,11.174760367390078
1856,16.74955195267123
1857,12.47143747093987
1858,16.459032833926553
1859,25.33395313618161
1860,23.47599209462312
1861,28.568322277631985
1862,22.973551040867292
1863,10.729622851158641
1864,12.469754758890149
1865,13.684754867733401
1866,19.385296767701256
1867,15.69054491880884
1868,15.385006101589095
1869,19.243549724084996
1870,13.970302602060377
1871,34.399998290728576
1872,12.16099472000302
1873,21.52231222200852
1874,11.675443814361133
1875,24.807072319179884
1876,11.333438663945024
1877,38.4193499552031
1878,16.603022138226113
1879,44.19582009550926
1880,22.337622487246477
1881,21.676375398499392
1882,48.47266964466096
1883,69.21590977343365
1884,19.423502965695196
1885,14.273429341418892
1886,29.621132691659998
1887,50.77784700695703
1888,13.808712023916899
1889,11.746227766337535
1890,13.682830475564886
1891,42.68169730018661
1892,13.581753139718927
1893,13.580508490711997
1894,11.879382712019815
1895,27.633583864065987
1896,17.122751278514844
1897,38.73919550079356
1898,49.09227341938174
1899,24.664739286593996
1900,13.441098933167664
1901,12.403867408864773
1902,36.67999093848872
1903,63.037885431978864
1904,12.408887896685679
1905,22.296047072433037
1906,16.567493703258222
1907,32.66335033594685
1908,11.713113540336161
1909,109.759620367998
1910,22.405924516162607
1911,36.75667836216959
1912,15.995330707175459
1913,27.56946282430801
1914,44.20766063459201
1915,96.92227652694181
1916,20.819110427110196
1917,19.992712003631667
1918,18.18758752702755
1919,56.89374497622113
1920,45.26914925570018
1921,26.24050885160693
1922,70.786187865118
1923,12.401357739696579
1924,12.16147202875776
1925,17.11333147685823
1926,22.245174773577688
1927,16.092630418948684
1928,12.71512322568719
1929,17.689741448474322
1930,75.36469864970066
1931,20.263365871084194
1932,18.041344066357368
1933,12.592129376530732
1934,36.22014357353309
1935,10.916863551248321
1936,32.14096914472886
1937,15.629721114119514
1938,15.447274881664665
1939,13.634070946154555
1940,16.95477118205398
1941,11.557675607659363
1942,73.40364820518225
1943,13.588514104984059
1944,16.139892686231295
1945,32.553623253157745
1946,13.539124595309627
1947,129.56525556272928
1948,61.29418326902717
1949,23.182028174977262
1950,21.57112386500106
1951,15.228804449031204
1952,18.69070163219252
1953,11.774250277264445
1954,14.285253434563023
1955,35.27376472399446
1956,16.00078842455915
1957,13.036371497350508
1958,11.457589545647936
1959,11.268517375932529
1960,20.806662599357626
1961,12.746931661752766
1962,20.263077677132376
1963,12.308264172097859
1964,23.46493172942494
1965,34.94669061695478
1966,12.412420697008043
1967,12.917705932504626
1968,10.884139529607719
1969,11.880128720652392
1970,11.030359850069956
1971,13.814788016185963
1972,142.20600654922578
1973,18.862764033217022
1974,15.838694172525594
1975,11.153723804404663
1976,116.55451722796218
1977,46.452097373306195
1978,45.949624349744994
1979,26.89776096505015
1980,43.006923172442605
1981,42.10552851473333
1982,14.286638510947691
1983,16.259654283111402
1984,26.421733072650387
1985,10.95870131180704
1986,23.93013102497739
1987,12.666992573082144
1988,13.449128538393778
1989,39.59026365572193
1990,35.56086298582814
1991,14.172438017051357
1992,19.167080353537706
1993,39.3573507287128
1994,12.542416302866856
1995,35.98367565102639
1996,11.604845205660977
1997,14.092164508264105
1998,21.044737055071522
1999,15.12874986035431
2000,15.163407825946837
2001,12.340010551770071
2002,16.42241490670294
2003,14.087307374056692
2004,10.934972403569656
2005,13.818920464481018
2006,14.154036443050956
2007,11.71078340803645
2008,12.031275805274692
2009,25.48353516465447
2010,38.206605597878955
2011,35.44078047003225
2012,78.58677081993879
2013,87.51005053413745
2014,72.7472294170567
2015,46.38637960335672
2016,12.244702371157002
2017,16.047678923466883
2018,45.82796866012366
2019,12.274305241528802
2020,21.591320198137545
2021,14.192881911177052
2022,29.306461891362865
2023,10.746327163573472
2024,19.630159613823885
2025,16.280220033063834
2026,12.50514194818773
2027,38.09971102800336
2028,36.105770481833076
2029,36.74012196298299
2030,59.80981012297852
2031,17.325547721108876
2032,37.40856879856473
2033,57.08040876960595
2034,18.859309176687695
2035,38.582012486529486
2036,12.565941427488816
2037,11.883384867025466
2038,34.560250049431446
2039,46.72754970741332
2040,42.32782761585687
2041,20.63116960482644
2042,18.64485863925939
2043,12.830452151851548
2044,17.400245318629477
2045,23.73833542197122
2046,27.861882208120548
2047,55.11224456841074
2048,32.88330278147116
2049,11.889327064435793
2050,18.816996011303846
2051,18.158659166318536
2052,11.88450798118449
2053,10.859277317774971
2054,13.350453225339187
2055,48.207562538067506
2056,51.13139471601474
2057,12.598249298780877
2058,13.431027217647337
2059,64.03866875045479
2060,53.48582678054286
2061,42.048593764913385
2062,113.30774690103613
2063,11.464387684668036
2064,75.79689632981541
2065,12.577752339084313
2066,22.021080562744167
2067,11.736355744198162
2068,12.950549901811385
2069,14.46894684463156
2070,15.120846083637046
2071,30.913590860242284
2072,25.368113861226618
2073,12.672009385270604
2074,27.194932644561426
2075,18.08255520659254
2076,43.157106264804085
2077,32.214071811626454
2078,69.58266931056626
2079,11.830722266966562
2080,20.812286551089873
2081,32.27217450296911
2082,40.10231926979876
2083,10.734743400937854
2084,12.272077753702632
2085,14.815313344961226
2086,14.77649159255328
2087,20.352632232347162
2088,12.25427910315619
2089,17.674225997433464
2090,17.00983729142643
2091,13.652474099381411
2092,11.786463192148922
2093,10.81142360505657
2094,12.209344630854924
2095,24.924743434093845
2096,35.31531098255979
2097,13.162684206222853
2098,11.23368783213952
2099,17.84287005202435
2100,12.294537873772795
2101,12.871995167273242
2102,13.062049784854088
2103,16.069125126131077
2104,37.85102655391385
2105,13.447412219935902
2106,11.36152383578195
2107,56.03756933010703
2108,64.84405417844303
2109,32.4580250017721
2110,16.22512674174
2111,22.101623340641293
2112,15.997707891748325
2113,11.487304061749644
2114,30.759446746291978
2115,17.49083443082804
2116,30.08590849270098
2117,11.031817392710396
2118,121.82025450377421
2119,67.3239379513329
2120,135.96174856152592
2121,24.543159723922948
2122,18.192715775155637
2123,12.162858671446992
2124,28.516004640478414
2125,13.318551430946387
2126,19.08034026562408
2127,11.752222586714062
2128,11.71024137766907
2129,56.83470963478682
2130,11.230846303287459
2131,14.193297135030916
2132,53.97456983894626
2133,34.18829628002841
2134,30.746135311268997
2135,17.40793717564648
2136,44.107963868797036
2137,19.95006099358237
2138,34.83958450114304
2139,21.258037507557717
2140,80.3922165020993
2141,51.45609319072423
2142,21.809514190090784
2143,21.54114804271887
2144,70.46610380290902
2145,12.286310926635677
2146,12.814081589307202
2147,44.50085286860794
2148,33.96557451656261
2149,33.49518079252771
2150,38.67087504828417
2151,15.992984407942838
2152,99.66701030127635
2153,13.755910759474034
2154,13.636772209534996
2155,13.673612495741404
2156,29.333244192627895
2157,14.123395177345571
2158,13.400582473664695
2159,15.712637745677458
2160,127.30238783737087
2161,12.974956679632921
2162,13.62678447519727
2163,12.594710960329902
2164,21.161254108822096
2165,13.539491715348591
2166,12.472088604317538
2167,13.058054693939875
2168,47.072775383226805
2169,69.25701829156745
2170,32.06526596041157
2171,37.63294791932815
2172,34.074215163411274
2173,13.971612997741808
2174,15.997485448773729
2175,40.0018083296061
2176,124.00632042497877
2177,39.285757984747455
2178,39.34824090669674
2179,20.228140279320954
2180,11.611358080646323
2181,17.86037825520858
2182,13.185951127191858
2183,112.46244779211086
2184,29.672950627770863
2185,13.004780386308877
2186,37.70443583621599
2187,25.310058234277964
2188,12.547010731414675
2189,26.181489172466794
2190,20.85750904973159
2191,21.043085379694148
2192,34.93304922407284
2193,35.237686809241325
2194,58.601985146746294
2195,15.345220867538568
2196,27.030831746452197
2197,18.80236789619496
2198,16.149261347335774
2199,11.127718863964814
2200,19.94302267493771
2201,49.04983276910212
2202,63.041463220603696
2203,27.100593260487173
2204,13.828235352182276
2205,32.5117368133146
2206,30.26420864852254
2207,13.055785893232166
2208,13.523555345331806
2209,89.16532948580107
2210,12.293095964542669
2211,11.561459402504584
2212,16.079902991558306
2213,12.087735564503257
2214,31.321501690401682
2215,12.635423060785156
2216,12.60218984838146
2217,12.362567733917091
2218,12.561695787190764
2219,13.569885003592976
2220,14.79714862638705
2221,64.97033480758118
2222,17.41204040660461
2223,12.110788840811994
2224,51.19078937240246
2225,23.147641297154827
2226,19.670433439304205
2227,12.47800711753656
2228,12.036074532571533
2229,14.860261563479458
2230,91.01587964222287
2231,39.02589925130387
2232,65.19070767117971
2233,12.15817460548384
2234,11.730712168007715
2235,41.557542152675886
2236,19.454955973334233
2237,32.40537807191876
2238,64.39898034412572
2239,16.484038402216232
2240,18.837910851428298
2241,147.5149481898757
2242,15.24373728739563
2243,16.028229264064716
2244,14.385758112312576
2245,13.837337500522002
2246,13.522001640164996
2247,17.635203232109415
2248,12.171819034703327
2249,23.933674545777652
2250,26.32031123116797
2251,30.84946427208736
2252,24.83850818029639
2253,61.71548438394845
2254,55.3173584320032
2255,26.148971482751474
2256,12.269343444681997
2257,21.78581489073469
2258,16.137321335255354
2259,12.494697988525026
2260,10.975243614185173
2261,36.035540793853755
2262,24.476735915451226
2263,67.2686504114685
2264,12.089412869588003
2265,29.102126195992533
2266,15.07024778701985
2267,16.18173293384997
2268,15.049826228788016
2269,57.2420864122876
2270,21.5679923238012
2271,12.438196883709573
2272,16.3169806146069
2273,27.38573153447042
2274,32.72534975608783
2275,32.712650163083296
2276,30.989223047525194
2277,11.067048708031562
2278,18.633976189723914
2279,11.042183649352229
2280,119.66719373534917
2281,41.08404050658835
2282,12.57853114079221
2283,12.377174303519507
2284,16.396490579446404
2285,12.924032494311191
2286,18.255141249097825
2287,27.173899774383564
2288,31.585632639187224
2289,38.09710322992792
2290,31.672565937442762
2291,16.158135176362183
2292,93.46009210232837
2293,102.22809355563159
2294,105.74519933008838
2295,20.25592170537373
2296,47.29853511225754
2297,46.093483687707774
2298,27.439685494199736
2299,39.135115533306234
2300,80.15950094345017
2301,83.4248628568358
2302,12.715948957320258
2303,15.742020423473905
2304,19.893560641332133
2305,12.606512482252592
2306,27.98190447112392
2307,12.167552843645808
2308,21.182468446319778
2309,26.363167978774133
2310,44.23933560101914
2311,12.51905329021999
2312,13.927396128456174
2313,50.370664743427604
2314,48.7767077418377
2315,22.534327664891684
2316,102.20331298110696
2317,19.4496413459588
2318,13.82865274041757
2319,11.41375816348439
2320,14.489048710898802
2321,11.350654489065947
2322,19.86952324820364
2323,21.43685958289692
2324,14.143443460614757
2325,13.140361903203047
2326,20.561971430170576
2327,17.573855840638057
2328,27.008935948757507
2329,42.17624445852413
2330,43.64043120586361
2331,11.232018191587306
2332,41.010026248524966
2333,21.983806664184623
2334,38.44316146509215
2335,11.59316540875297
2336,27.675854357077768
2337,27.181516846463328
2338,13.398657044448715
2339,15.472261687566142
2340,17.10495624518956
2341,38.72040474073251
2342,107.36181192528586
2343,32.45281257314076
2344,16.58773173173108
2345,73.67347177730501
2346,22.060208120491538
2347,15.374369032438628
2348,26.835461790659497
2349,15.976968508372119
2350,43.30249993423733
2351,23.436959260585382
2352,11.135981408937074
2353,13.495008368730883
2354,15.948294483291372
2355,37.48296765012967
2356,32.67051027945549
2357,15.79297853915144
2358,11.439856353934674
2359,112.7723296568981
2360,16.083951420078943
2361,17.30184244224551
2362,12.00905286971547
2363,26.216380079260954
2364,61.67908895680167
2365,51.22990072209226
2366,16.027248937227235
2367,11.994666004893798
2368,15.752089633552444
2369,14.337404929765523
2370,46.5875921457313
2371,11.824600414060107
2372,21.565193417290313
2373,56.1232550477874
2374,22.455860342323586
2375,13.88257535321488
2376,30.717433456989006
2377,18.323535791364435
2378,37.02120000320649
2379,10.708499938603588
2380,11.633096875415793
2381,13.27405886969712
2382,30.363667195931626
2383,13.314677837987086
2384,40.88719506361884
2385,12.089545034633126
2386,52.033769715563864
2387,21.24657713471602
2388,38.04228813817825
2389,71.46578132307172
2390,32.055439196353205
2391,26.97776596461273
2392,40.497948158431264
2393,24.491674184163486
2394,24.507931574424372
2395,13.21157003393496
2396,12.655354076740949
2397,50.53062927478961
2398,16.407589968598636
2399,19.048304025894538
2400,13.03382660318843
2401,44.44926881140169
2402,11.429246319485388
2403,32.416604484326015
2404,30.636142623787432
2405,20.485487290810397
2406,20.422690708890137
2407,31.44557588872985
2408,42.05957263551424
2409,12.373534496090006
2410,26.35300981437461
2411,12.935637119902704
2412,10.31758014268709
2413,11.103144379271846
2414,12.81437007520309
2415,19.212032062581986
2416,43.36138777095704
2417,28.586743672088048
2418,12.345087096782411
2419,36.13825476852984
2420,73.01897477189587
2421,30.575606820989236
2422,70.83478766517905
2423,11.10997508420947
2424,13.416484112907503
2425,16.444542845228742
2426,29.362275473761965
2427,115.33777359593124
2428,20.372194638690786
2429,51.26591878749015
2430,16.970973477261612
2431,38.228754592055004
2432,20.672810533413834
2433,84.2967550925668
2434,19.612195197445896
2435,41.809939031386506
2436,13.833732577176434
2437,12.625318359376019
2438,14.879942134938158
2439,11.382664625671175
2440,15.356624429465832
2441,30.78658670582011
2442,11.84472779367658
2443,24.125861503391274
2444,13.570808598424117
2445,24.61045917563272
2446,86.51353085259986
2447,13.749553969378312
2448,11.16219741082656
2449,13.819732257906933
2450,17.281152042022573
2451,13.87853789722967
2452,66.18157452184704
2453,17.279462173009588
2454,11.999139623419461
2455,29.706809982081307
2456,52.99443461525333
2457,26.151468620584073
2458,14.888698021421744
2459,23.25995914785666
2460,26.188575404994907
2461,11.975766053563428
2462,18.402081046536985
2463,12.682919060294097
2464,11.533333582233167
2465,11.858267325778938
2466,22.530223909092392
2467,37.91988283713454
2468,15.261705637263754
2469,14.704887516891674
2470,27.3458389617598
2471,37.05537405070115
2472,16.146424491859886
2473,115.0183316658572
2474,32.734592795498095
2475,24.70717402745825
2476,54.5823711371511
2477,54.448292811800584
2478,19.695781841772718
2479,14.133509388410925
2480,44.725172622177475
2481,25.805299610371783
2482,12.188505613179874
2483,13.480539224634478
2484,17.755881320178883
2485,51.802626580645
2486,53.0787734092901
2487,22.714855509417845
2488,47.507987154991845
2489,16.354668973262104
2490,11.087099068165543
2491,21.548115142527053
2492,15.212050618596557
2493,18.29238956235734
2494,20.242481075509332
2495,14.503069112126962
2496,32.48430652152094
2497,33.30171381998322
2498,27.118179060616754
2499,15.13904654565468
2500,15.67317513687339
2501,12.194479349523558
2502,12.926397474374403
2503,19.750978503707717
2504,14.87723320734615
2505,15.331413788737867
2506,43.20248359599306
2507,29.083608360357637
2508,17.876349091971274
2509,15.115060137401516
2510,30.62851777350503
2511,19.09287019431088
2512,49.71091609844471
2513,38.10111054711823
2514,33.95250909244931
2515,17.796326149080404
2516,19.35375674468091
2517,11.478936952411926
2518,12.64224479928335
2519,21.227998917737207
2520,15.146839208673686
2521,37.49896916146895
2522,11.48126176071108
2523,17.142965153513515
2524,13.633768552674004
2525,54.32056292138052
2526,23.160021517140784
2527,63.7506823582869
2528,26.12563811817737
2529,18.321912811515666
2530,70.43077789040832
2531,16.827542540830677
2532,10.9206097869965
2533,57.013316796552786
2534,11.135483102043331
2535,43.658753049320964
2536,13.198770689801476
2537,15.253950500649143
2538,22.22179513437595
2539,51.83320338989141
2540,42.559857953727295
2541,27.023344077177974
2542,31.96005890113184
2543,15.312818195568012
2544,12.280194937790167
2545,11.187155063530945
2546,19.396662405758327
2547,20.501016041084295
2548,21.94520045703864
2549,46.23000585030481
2550,15.249698684051825
2551,15.652427882794862
2552,11.173854494862587
2553,15.026386670208003
2554,16.995412932501925
2555,12.890650509594721
2556,93.22460858059661
2557,29.75382504227323
2558,26.296026878868478
2559,70.87431985968708
2560,11.553108046911996
2561,16.643682572764302
2562,22.81308277413863
2563,58.80224115789863
2564,18.142766928124946
2565,12.523514347488852
2566,17.842326549786435
2567,31.848567557131634
2568,133.26385053680093
2569,24.832488183818075
2570,21.252119875991216
2571,20.473342712900504
2572,44.81724569659803
2573,16.07252665845164
2574,13.972000289789035
2575,38.102777015056574
2576,15.917177790222615
2577,22.53093161079668
2578,22.5832842903974
2579,56.90259074496072
2580,23.204994488201756
2581,18.969504152562592
2582,19.555369570430294
2583,27.548682590623923
2584,15.891524604315379
2585,13.250518299147464
2586,127.97601623923435
2587,12.088434783853032
2588,38.539168394890716
2589,16.15525646175374
2590,17.739694640878316
2591,44.31364205077033
2592,11.743520337363249
2593,14.53083909639266
2594,70.45863249412895
2595,31.698769221174675
2596,14.800786557335154
2597,12.625305076432202
2598,17.17264562298762
2599,15.846310294471142
2600,20.14371986405088
2601,12.706966618643898
2602,17.33406292636222
2603,43.430489265724255
2604,135.22466387506623
2605,19.547992217026067
2606,13.524506159246044
2607,19.048608718982216
2608,30.449381067033276
2609,47.63365620919928
2610,17.457788428868394
2611,45.8621435388834
2612,29.057506300105135
2613,14.944769717484602
2614,24.980321785519337
2615,13.907883827154423
2616,12.011314787511495
2617,17.64905904434654
2618,13.606805917718933
2619,35.788977560530085
2620,21.545564833846743
2621,11.493954762429304
2622,16.304694717409216
2623,36.07004216838038
2624,50.74729790062218
2625,48.30215714615565
2626,52.050854935073026
2627,50.39259433763835
2628,37.07981206970456
2629,12.024755823066103
2630,23.15039904886423
2631,40.43661507674878
2632,11.99363767589051
2633,35.840584502196975
2634,30.247292165332315
2635,39.011031428540676
